time(s)	cellId	rnti	lcid	packetSize	delay(s)
2.14003	2	28	3	45	0.00295714
2.16803	2	1	3	44	0.00295714
2.17403	2	1	3	127	0.00295714
2.17503	2	1	3	127	0.00295714
2.17603	2	1	3	127	0.00295714
2.17703	2	1	3	14	0.00295714
2.17803	2	5	3	44	0.00295714
2.18403	2	5	3	57	0.00295714
2.21103	2	28	3	44	0.00295714
2.21703	2	28	3	127	0.00295714
2.21803	2	28	3	127	0.00295714
2.21903	2	28	3	45	0.00295714
2.22503	2	22	3	44	0.00295714
2.23103	2	22	3	127	0.00295714
2.23203	2	22	3	127	0.00295714
2.23303	2	22	3	19	0.00295714
2.29003	2	28	3	44	0.00295714
2.29603	2	28	3	127	0.00295714
2.29703	2	28	3	127	0.00295714
2.29803	2	28	3	45	0.00295714
2.29903	2	1	3	44	0.00295714
2.30503	2	1	3	127	0.00295714
2.30603	2	1	3	127	0.00295714
2.30703	2	1	3	127	0.00295714
2.30803	2	1	3	14	0.00295714
2.34303	2	5	3	44	0.00295714
2.34903	2	5	3	57	0.00295714
2.36903	2	28	3	44	0.00295714
2.37503	2	28	3	127	0.00295714
2.37603	2	28	3	127	0.00295714
2.37703	2	28	3	45	0.00295714
2.42603	2	1	3	44	0.00295714
2.43203	2	1	3	127	0.00295714
2.43303	2	1	3	127	0.00295714
2.43403	2	1	3	127	0.00295714
2.43503	2	1	3	14	0.00295714
2.43603	2	15	3	44	0.00295714
2.44203	2	15	3	99	0.00295714
2.44803	2	28	3	44	0.00295714
2.45203	2	24	3	35	0.00295714
2.45403	2	28	3	127	0.00295714
2.45503	2	28	3	127	0.00295714
2.45603	2	28	3	45	0.00295714
2.50903	2	5	3	44	0.00295714
2.51503	2	5	3	57	0.00295714
2.52403	2	23	3	44	0.00295714
2.52703	2	28	3	44	0.00295714
2.53003	2	23	3	12	0.00295714
2.53303	2	28	3	127	0.00295714
2.53403	2	28	3	127	0.00295714
2.53503	2	28	3	45	0.00295714
2.53603	2	25	3	44	0.00295714
2.54203	2	25	3	127	0.00295714
2.54303	2	25	3	127	0.00295714
2.54403	2	25	3	127	0.00295714
2.54503	2	25	3	58	0.00295714
2.55503	2	1	3	44	0.00295714
2.56103	2	1	3	127	0.00295714
2.56203	2	1	3	127	0.00295714
2.56303	2	1	3	127	0.00295714
2.56403	2	1	3	14	0.00295714
2.60603	2	28	3	44	0.00295714
2.61203	2	28	3	127	0.00295714
2.61303	2	28	3	127	0.00295714
2.61403	2	28	3	45	0.00295714
2.67503	2	5	3	44	0.00295714
2.68103	2	5	3	57	0.00295714
2.68403	2	1	3	44	0.00295714
2.68503	2	28	3	44	0.00295714
2.69003	2	1	3	127	0.00295714
2.69103	2	28	3	127	0.00295714
2.69203	2	28	3	127	0.00295714
2.69303	2	28	3	45	0.00295714
2.69403	2	1	3	99	0.00295714
2.69503	2	1	3	127	0.00295714
2.69603	2	1	3	42	0.00295714
2.76403	2	28	3	44	0.00295714
