Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
5.524	ENB PHY Rxed	552	3	0	2	0	0	SR
5.603	ENB PHY Rxed	560	2	0	2	0	0	SR
5.646	ENB PHY Rxed	564	5	0	2	0	0	SR
5.658	ENB PHY Rxed	565	7	0	2	0	0	SR
5.682	ENB PHY Rxed	568	1	0	2	0	0	SR
5.745	ENB PHY Rxed	574	4	0	2	0	0	SR
5.761	ENB PHY Rxed	576	0	0	2	0	0	SR
5.775	ENB PHY Rxed	577	4	0	2	0	0	SR
5.824	ENB PHY Rxed	582	3	0	2	0	0	SR
5.824	ENB PHY Rxed	582	3	0	2	0	0	SR
5.833	ENB PHY Rxed	583	2	0	2	0	0	SR
5.84	ENB PHY Rxed	583	9	0	2	0	0	SR
5.862	ENB PHY Rxed	586	1	0	2	0	0	SR
5.904	ENB PHY Rxed	590	3	0	2	0	0	SR
5.905	ENB PHY Rxed	590	4	0	2	0	0	SR
5.919	ENB PHY Rxed	591	8	0	2	0	0	SR
5.99	ENB PHY Rxed	598	9	0	2	0	0	SR
5.998	ENB PHY Rxed	599	7	0	2	0	0	SR
6.016	ENB PHY Rxed	601	5	0	2	0	0	SR
6.033	ENB PHY Rxed	603	2	0	2	0	0	SR
6.077	ENB PHY Rxed	607	6	0	2	0	0	SR
6.131	ENB PHY Rxed	613	0	0	2	0	0	SR
6.142	ENB PHY Rxed	614	1	0	2	0	0	SR
6.156	ENB PHY Rxed	615	5	0	2	0	0	SR
6.156	ENB PHY Rxed	615	5	0	2	0	0	SR
6.156	ENB PHY Rxed	615	5	0	2	0	0	SR
6.162	ENB PHY Rxed	616	1	0	2	0	0	SR
6.235	ENB PHY Rxed	623	4	0	2	0	0	SR
6.287	ENB PHY Rxed	628	6	0	2	0	0	SR
6.291	ENB PHY Rxed	629	0	0	2	0	0	SR
6.314	ENB PHY Rxed	631	3	0	2	0	0	SR
6.322	ENB PHY Rxed	632	1	0	2	0	0	SR
6.329	ENB PHY Rxed	632	8	0	2	0	0	SR
6.392	ENB PHY Rxed	639	1	0	2	0	0	SR
6.393	ENB PHY Rxed	639	2	0	2	0	0	SR
6.42	ENB PHY Rxed	641	9	0	2	0	0	SR
6.472	ENB PHY Rxed	647	1	0	2	0	0	SR
6.484	ENB PHY Rxed	648	3	0	2	0	0	SR
6.488	ENB PHY Rxed	648	7	0	2	0	0	SR
6.549	ENB PHY Rxed	654	8	0	2	0	0	SR
6.551	ENB PHY Rxed	655	0	0	2	0	0	SR
6.564	ENB PHY Rxed	656	3	0	2	0	0	SR
6.585	ENB PHY Rxed	658	4	0	2	0	0	SR
6.63	ENB PHY Rxed	662	9	0	2	0	0	SR
6.654	ENB PHY Rxed	665	3	0	2	0	0	SR
6.678	ENB PHY Rxed	667	7	0	2	0	0	SR
6.709	ENB PHY Rxed	670	8	0	2	0	0	SR
6.788	ENB PHY Rxed	678	7	0	2	0	0	SR
6.807	ENB PHY Rxed	680	6	0	2	0	0	SR
6.812	ENB PHY Rxed	681	1	0	2	0	0	SR
6.82	ENB PHY Rxed	681	9	0	2	0	0	SR
6.867	ENB PHY Rxed	686	6	0	2	0	0	SR
6.936	ENB PHY Rxed	693	5	0	2	0	0	SR
6.946	ENB PHY Rxed	694	5	0	2	0	0	SR
6.986	ENB PHY Rxed	698	5	0	2	0	0	SR
7.025	ENB PHY Rxed	702	4	0	2	0	0	SR
7.055	ENB PHY Rxed	705	4	0	2	0	0	SR
7.063	ENB PHY Rxed	706	2	0	2	0	0	SR
7.065	ENB PHY Rxed	706	4	0	2	0	0	SR
7.104	ENB PHY Rxed	710	3	0	2	0	0	SR
7.113	ENB PHY Rxed	711	2	0	2	0	0	SR
7.152	ENB PHY Rxed	715	1	0	2	0	0	SR
7.183	ENB PHY Rxed	718	2	0	2	0	0	SR
7.194	ENB PHY Rxed	719	3	0	2	0	0	SR
7.246	ENB PHY Rxed	724	5	0	2	0	0	SR
7.262	ENB PHY Rxed	726	1	0	2	0	0	SR
7.313	ENB PHY Rxed	731	2	0	2	0	0	SR
7.318	ENB PHY Rxed	731	7	0	2	0	0	SR
7.323	ENB PHY Rxed	732	2	0	2	0	0	SR
7.341	ENB PHY Rxed	734	0	0	2	0	0	SR
7.42	ENB PHY Rxed	741	9	0	2	0	0	SR
7.452	ENB PHY Rxed	745	1	0	2	0	0	SR
7.468	ENB PHY Rxed	746	7	0	2	0	0	SR
7.483	ENB PHY Rxed	748	2	0	2	0	0	SR
7.484	ENB PHY Rxed	748	3	0	2	0	0	SR
7.499	ENB PHY Rxed	749	8	0	2	0	0	SR
7.568	ENB PHY Rxed	756	7	0	2	0	0	SR
7.578	ENB PHY Rxed	757	7	0	2	0	0	SR
7.581	ENB PHY Rxed	758	0	0	2	0	0	SR
7.613	ENB PHY Rxed	761	2	0	2	0	0	SR
7.642	ENB PHY Rxed	764	1	0	2	0	0	SR
