% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	stream	harqId	ndi	rv	mcs	tbSize
38.419	1	0	24	25	3842	3	0	1	12	0	15	1	0	12	52
38.421	1	0	24	25	3842	5	0	1	12	0	19	1	0	12	135
38.422	1	0	24	25	3842	6	0	1	12	0	18	1	0	12	135
38.423	1	0	24	25	3842	7	0	1	12	0	17	1	0	12	107
38.505	1	0	16	17	3850	9	0	1	12	0	19	1	0	12	52
38.511	1	0	16	17	3851	5	0	1	12	0	19	1	0	12	135
38.512	1	0	16	17	3851	6	0	1	12	0	18	1	0	12	107
38.517	1	0	16	17	3852	1	0	1	12	0	19	1	0	12	52
38.526	1	0	10	5	3853	0	0	1	12	0	19	1	0	12	52
38.532	1	0	10	5	3853	6	0	1	12	0	19	1	0	12	107
38.54	1	0	2	13	3854	4	0	1	12	0	19	1	0	12	52
38.543	1	0	23	24	3854	7	0	1	12	0	19	1	0	12	52
38.546	1	0	2	13	3855	0	0	1	12	0	19	1	0	12	135
38.547	1	0	2	13	3855	1	0	1	12	0	18	1	0	12	135
38.548	1	0	2	13	3855	2	0	1	12	0	17	1	0	12	52
38.552	1	0	2	13	3855	6	0	1	12	0	19	1	0	12	135
38.553	1	0	2	13	3855	7	0	1	12	0	18	1	0	12	24
38.564	1	0	29	30	3856	8	0	1	12	0	19	1	0	12	52
38.57	1	0	29	30	3857	4	0	1	12	0	19	1	0	12	52
38.68	1	0	15	16	3868	4	0	1	12	0	19	1	0	12	52
38.686	1	0	15	16	3869	0	0	1	12	0	19	1	0	12	135
38.687	1	0	15	16	3869	1	0	1	12	0	18	1	0	12	135
38.688	1	0	15	16	3869	2	0	1	12	0	17	1	0	12	135
38.689	1	0	15	16	3869	3	0	1	12	0	16	1	0	12	135
38.69	1	0	15	16	3869	4	0	1	12	0	15	1	0	12	52
38.692	1	0	15	16	3869	6	0	1	12	0	19	1	0	12	80
38.692	1	0	10	5	3869	6	0	1	12	0	19	1	0	12	52
38.693	1	0	15	16	3869	7	0	1	12	0	18	1	0	12	135
38.694	1	0	15	16	3869	8	0	1	12	0	17	1	0	12	107
38.698	1	0	10	5	3870	2	0	1	12	0	19	1	0	12	107
38.764	1	0	19	20	3876	8	0	1	12	0	19	1	0	12	52
38.77	1	0	19	20	3877	4	0	1	12	0	19	1	0	12	135
38.771	1	0	19	20	3877	5	0	1	12	0	18	1	0	12	135
38.772	1	0	19	20	3877	6	0	1	12	0	17	1	0	12	52
38.776	1	0	19	20	3878	0	0	1	12	0	19	1	0	12	135
38.858	1	0	10	5	3886	2	0	1	12	0	19	1	0	12	52
38.864	1	0	10	5	3886	8	0	1	12	0	19	1	0	12	107
38.908	1	0	14	15	3891	2	0	1	12	0	19	1	0	12	52
38.914	1	0	14	15	3891	8	0	1	12	0	19	1	0	12	135
38.933	1	0	11	4	3893	7	0	1	12	0	19	1	0	12	52
38.939	1	0	11	4	3894	3	0	1	12	0	19	1	0	12	135
38.94	1	0	11	4	3894	4	0	1	12	0	18	1	0	12	107
38.945	1	0	11	4	3894	9	0	1	12	0	19	1	0	12	52
38.956	1	0	21	22	3896	0	0	1	12	0	19	1	0	12	52
38.962	1	0	21	22	3896	6	0	1	12	0	19	1	0	12	135
38.963	1	0	21	22	3896	7	0	1	12	0	18	1	0	12	135
38.964	1	0	21	22	3896	8	0	1	12	0	17	1	0	12	52
38.964	1	0	17	18	3896	8	0	1	12	0	19	1	0	12	52
38.968	1	0	21	22	3897	2	0	1	12	0	19	1	0	12	135
38.969	1	0	21	22	3897	3	0	1	12	0	18	1	0	12	52
38.97	1	0	17	18	3897	4	0	1	12	0	19	1	0	12	135
38.971	1	0	17	18	3897	5	0	1	12	0	18	1	0	12	135
38.972	1	0	17	18	3897	6	0	1	12	0	17	1	0	12	135
38.973	1	0	17	18	3897	7	0	1	12	0	16	1	0	12	135
38.974	1	0	17	18	3897	8	0	1	12	0	15	1	0	12	52
38.976	1	0	17	18	3898	0	0	1	12	0	19	1	0	12	135
38.977	1	0	17	18	3898	1	0	1	12	0	18	1	0	12	135
38.978	1	0	17	18	3898	2	0	1	12	0	17	1	0	12	52
39.021	1	0	1	14	3902	5	0	1	12	0	19	1	0	12	52
39.024	1	0	10	5	3902	8	0	1	12	0	19	1	0	12	52
39.027	1	0	1	14	3903	1	0	1	12	0	19	1	0	12	135
39.028	1	0	1	14	3903	2	0	1	12	0	18	1	0	12	135
39.029	1	0	1	14	3903	3	0	1	12	0	17	1	0	12	135
39.03	1	0	1	14	3903	4	0	1	12	0	16	1	0	12	24
39.03	1	0	10	5	3903	4	0	1	12	0	19	1	0	12	107
39.033	1	0	1	14	3903	7	0	1	12	0	19	1	0	12	135
39.034	1	0	1	14	3903	8	0	1	12	0	18	1	0	12	80
39.19	1	0	10	5	3919	4	0	1	12	0	19	1	0	12	52
39.196	1	0	10	5	3920	0	0	1	12	0	19	1	0	12	107
39.271	1	0	22	23	3927	5	0	1	12	0	19	1	0	12	52
39.277	1	0	22	23	3928	1	0	1	12	0	19	1	0	12	24
39.311	1	0	23	24	3931	5	0	1	12	0	19	1	0	12	52
39.315	1	0	6	9	3931	9	0	1	12	0	19	1	0	12	52
39.321	1	0	6	9	3932	5	0	1	12	0	19	1	0	12	135
39.322	1	0	6	9	3932	6	0	1	12	0	18	1	0	12	135
39.323	1	0	6	9	3932	7	0	1	12	0	17	1	0	12	135
39.324	1	0	6	9	3932	8	0	1	12	0	16	1	0	12	135
39.325	1	0	6	9	3932	9	0	1	12	0	15	1	0	12	52
39.327	1	0	6	9	3933	1	0	1	12	0	19	1	0	12	135
39.328	1	0	6	9	3933	2	0	1	12	0	18	1	0	12	135
39.329	1	0	6	9	3933	3	0	1	12	0	17	1	0	12	107
39.356	1	0	10	5	3936	0	0	1	12	0	19	1	0	12	52
39.362	1	0	10	5	3936	6	0	1	12	0	19	1	0	12	107
39.487	1	0	14	15	3949	1	0	1	12	0	19	1	0	12	52
39.493	1	0	14	15	3949	7	0	1	12	0	19	1	0	12	135
39.494	1	0	12	3	3949	8	0	1	12	0	19	1	0	12	52
39.5	1	0	12	3	3950	4	0	1	12	0	19	1	0	12	135
39.501	1	0	12	3	3950	5	0	1	12	0	18	1	0	12	135
39.502	1	0	12	3	3950	6	0	1	12	0	17	1	0	12	135
39.503	1	0	12	3	3950	7	0	1	12	0	16	1	0	12	24
39.506	1	0	12	3	3951	0	0	1	12	0	19	1	0	12	135
39.507	1	0	12	3	3951	1	0	1	12	0	18	1	0	12	135
39.522	1	0	10	5	3952	6	0	1	12	0	19	1	0	12	52
39.524	1	0	4	11	3952	8	0	1	12	0	19	1	0	12	52
39.528	1	0	10	5	3953	2	0	1	12	0	19	1	0	12	107
39.53	1	0	4	11	3953	4	0	1	12	0	19	1	0	12	135
39.531	1	0	4	11	3953	5	0	1	12	0	18	1	0	12	135
39.532	1	0	4	11	3953	6	0	1	12	0	17	1	0	12	135
39.533	1	0	4	11	3953	7	0	1	12	0	16	1	0	12	24
39.536	1	0	4	11	3954	0	0	1	12	0	19	1	0	12	135
39.537	1	0	4	11	3954	1	0	1	12	0	18	1	0	12	107
39.606	1	0	18	19	3961	0	0	1	12	0	19	1	0	12	52
39.612	1	0	21	22	3961	6	0	1	12	0	19	1	0	12	52
39.612	1	0	18	19	3961	6	0	1	12	0	19	1	0	12	80
39.613	1	0	18	19	3961	7	0	1	12	0	18	1	0	12	135
39.614	1	0	18	19	3961	8	0	1	12	0	17	1	0	12	135
39.615	1	0	18	19	3961	9	0	1	12	0	16	1	0	12	80
39.618	1	0	21	22	3962	2	0	1	12	0	19	1	0	12	135
39.619	1	0	21	22	3962	3	0	1	12	0	18	1	0	12	135
39.62	1	0	21	22	3962	4	0	1	12	0	17	1	0	12	52
39.62	1	0	18	19	3962	4	0	1	12	0	19	1	0	12	24
39.624	1	0	21	22	3962	8	0	1	12	0	19	1	0	12	135
39.625	1	0	21	22	3962	9	0	1	12	0	18	1	0	12	52
39.688	1	0	10	5	3969	2	0	1	12	0	19	1	0	12	52
39.692	1	0	25	26	3969	6	0	1	12	0	19	1	0	12	52
39.694	1	0	10	5	3969	8	0	1	12	0	19	1	0	12	107
39.698	1	0	25	26	3970	2	0	1	12	0	19	1	0	12	135
39.699	1	0	25	26	3970	3	0	1	12	0	18	1	0	12	135
39.7	1	0	25	26	3970	4	0	1	12	0	17	1	0	12	52
39.704	1	0	25	26	3970	8	0	1	12	0	19	1	0	12	135
39.705	1	0	25	26	3970	9	0	1	12	0	18	1	0	12	24
39.757	1	0	8	7	3976	1	0	1	12	0	19	1	0	12	52
39.763	1	0	8	7	3976	7	0	1	12	0	19	1	0	12	135
39.764	1	0	8	7	3976	8	0	1	12	0	18	1	0	12	135
39.765	1	0	8	7	3976	9	0	1	12	0	17	1	0	12	135
39.766	1	0	8	7	3977	0	0	1	12	0	16	1	0	12	135
39.767	1	0	8	7	3977	1	0	1	12	0	15	1	0	12	52
39.769	1	0	8	7	3977	3	0	1	12	0	19	1	0	12	135
39.77	1	0	8	7	3977	4	0	1	12	0	18	1	0	12	135
39.771	1	0	8	7	3977	5	0	1	12	0	17	1	0	12	52
39.854	1	0	10	5	3985	8	0	1	12	0	19	1	0	12	52
39.86	1	0	10	5	3986	4	0	1	12	0	19	1	0	12	107
39.904	1	0	7	8	3990	8	0	1	12	0	19	1	0	12	52
39.91	1	0	7	8	3991	4	0	1	12	0	19	1	0	12	80
40.02	1	0	10	5	4002	4	0	1	12	0	19	1	0	12	52
40.026	1	0	10	5	4003	0	0	1	12	0	19	1	0	12	107
40.066	1	0	14	15	4007	0	0	1	12	0	19	1	0	12	52
40.072	1	0	14	15	4007	6	0	1	12	0	19	1	0	12	135
40.079	1	0	23	24	4008	3	0	1	12	0	19	1	0	12	52
40.101	1	0	16	17	4010	5	0	1	12	0	19	1	0	12	52
40.107	1	0	16	17	4011	1	0	1	12	0	19	1	0	12	135
40.108	1	0	16	17	4011	2	0	1	12	0	18	1	0	12	107
40.113	1	0	16	17	4011	7	0	1	12	0	19	1	0	12	52
40.164	1	0	29	30	4016	8	0	1	12	0	19	1	0	12	52
40.17	1	0	29	30	4017	4	0	1	12	0	19	1	0	12	52
40.186	1	0	10	5	4019	0	0	1	12	0	19	1	0	12	52
40.192	1	0	10	5	4019	6	0	1	12	0	19	1	0	12	107
40.268	1	0	21	22	4027	2	0	1	12	0	19	1	0	12	52
40.274	1	0	21	22	4027	8	0	1	12	0	19	1	0	12	135
40.275	1	0	21	22	4027	9	0	1	12	0	18	1	0	12	135
40.276	1	0	21	22	4028	0	0	1	12	0	17	1	0	12	52
40.28	1	0	21	22	4028	4	0	1	12	0	19	1	0	12	135
40.281	1	0	21	22	4028	5	0	1	12	0	18	1	0	12	52
40.352	1	0	10	5	4035	6	0	1	12	0	19	1	0	12	52
40.358	1	0	10	5	4036	2	0	1	12	0	19	1	0	12	107
40.514	1	0	17	18	4051	8	0	1	12	0	19	1	0	12	52
40.515	1	0	19	20	4051	9	0	1	12	0	19	1	0	12	52
40.518	1	0	10	5	4052	2	0	1	12	0	19	1	0	12	52
40.52	1	0	17	18	4052	4	0	1	12	0	19	1	0	12	135
40.521	1	0	17	18	4052	5	0	1	12	0	18	1	0	12	135
40.522	1	0	17	18	4052	6	0	1	12	0	17	1	0	12	135
40.523	1	0	17	18	4052	7	0	1	12	0	16	1	0	12	135
40.524	1	0	17	18	4052	8	0	1	12	0	15	1	0	12	24
40.524	1	0	10	5	4052	8	0	1	12	0	19	1	0	12	107
40.525	1	0	19	20	4052	9	0	1	12	0	19	1	0	12	80
40.525	1	0	17	18	4052	9	0	1	12	0	19	1	0	12	52
40.526	1	0	17	18	4053	0	0	1	12	0	18	1	0	12	135
40.527	1	0	17	18	4053	1	0	1	12	0	17	1	0	12	135
40.528	1	0	19	20	4053	2	0	1	12	0	18	1	0	12	80
40.528	1	0	17	18	4053	2	0	1	12	0	16	1	0	12	52
40.529	1	0	19	20	4053	3	0	1	12	0	17	1	0	12	135
40.53	1	0	19	20	4053	4	0	1	12	0	19	1	0	12	24
40.531	1	0	19	20	4053	5	0	1	12	0	16	1	0	12	135
40.532	1	0	19	20	4053	6	0	1	12	0	15	1	0	12	52
40.533	1	0	3	12	4053	7	0	1	12	0	19	1	0	12	52
40.534	1	0	19	20	4053	8	0	1	12	0	18	1	0	12	107
40.539	1	0	3	12	4054	3	0	1	12	0	19	1	0	12	135
40.54	1	0	3	12	4054	4	0	1	12	0	18	1	0	12	135
40.541	1	0	3	12	4054	5	0	1	12	0	17	1	0	12	52
40.545	1	0	3	12	4054	9	0	1	12	0	19	1	0	12	135
40.546	1	0	3	12	4055	0	0	1	12	0	18	1	0	12	52
40.645	1	0	14	15	4064	9	0	1	12	0	19	1	0	12	52
40.651	1	0	14	15	4065	5	0	1	12	0	19	1	0	12	135
40.684	1	0	10	5	4068	8	0	1	12	0	19	1	0	12	52
40.69	1	0	10	5	4069	4	0	1	12	0	19	1	0	12	107
40.715	1	0	26	27	4071	9	0	1	12	0	19	1	0	12	52
40.721	1	0	26	27	4072	5	0	1	12	0	19	1	0	12	135
40.722	1	0	26	27	4072	6	0	1	12	0	18	1	0	12	107
40.727	1	0	26	27	4073	1	0	1	12	0	19	1	0	12	107
40.801	1	0	24	25	4080	5	0	1	12	0	19	1	0	12	52
40.807	1	0	24	25	4081	1	0	1	12	0	19	1	0	12	135
40.808	1	0	24	25	4081	2	0	1	12	0	18	1	0	12	135
40.809	1	0	24	25	4081	3	0	1	12	0	17	1	0	12	135
40.81	1	0	24	25	4081	4	0	1	12	0	16	1	0	12	135
40.811	1	0	24	25	4081	5	0	1	12	0	15	1	0	12	52
40.813	1	0	24	25	4081	7	0	1	12	0	19	1	0	12	135
40.814	1	0	24	25	4081	8	0	1	12	0	18	1	0	12	135
40.815	1	0	24	25	4081	9	0	1	12	0	17	1	0	12	107
40.847	1	0	23	24	4085	1	0	1	12	0	19	1	0	12	52
40.85	1	0	10	5	4085	4	0	1	12	0	19	1	0	12	52
40.856	1	0	10	5	4086	0	0	1	12	0	19	1	0	12	107
40.922	1	0	28	29	4092	6	0	1	12	0	19	1	0	12	52
40.924	1	0	21	22	4092	8	0	1	12	0	19	1	0	12	52
40.928	1	0	28	29	4093	2	0	1	12	0	19	1	0	12	135
40.929	1	0	28	29	4093	3	0	1	12	0	18	1	0	12	135
40.93	1	0	21	22	4093	4	0	1	12	0	19	1	0	12	135
40.931	1	0	21	22	4093	5	0	1	12	0	18	1	0	12	135
40.932	1	0	28	29	4093	6	0	1	12	0	17	1	0	12	80
40.932	1	0	21	22	4093	6	0	1	12	0	17	1	0	12	52
40.933	1	0	28	29	4093	7	0	1	12	0	19	1	0	12	80
40.934	1	0	28	29	4093	8	0	1	12	0	18	1	0	12	135
40.935	1	0	28	29	4093	9	0	1	12	0	16	1	0	12	135
40.936	1	0	21	22	4094	0	0	1	12	0	19	1	0	12	135
40.937	1	0	21	22	4094	1	0	1	12	0	18	1	0	12	52
40.938	1	0	28	29	4094	2	0	1	12	0	19	1	0	12	52
41.016	1	0	10	5	4102	0	0	1	12	0	19	1	0	12	52
41.022	1	0	10	5	4102	6	0	1	12	0	19	1	0	12	107
41.182	1	0	10	5	4118	6	0	1	12	0	19	1	0	12	52
41.188	1	0	10	5	4119	2	0	1	12	0	19	1	0	12	107
41.224	1	0	14	15	4122	8	0	1	12	0	19	1	0	12	52
41.224	1	0	8	7	4122	8	0	1	12	0	19	1	0	12	52
41.23	1	0	14	15	4123	4	0	1	12	0	19	1	0	12	135
41.231	1	0	8	7	4123	5	0	1	12	0	19	1	0	12	135
41.232	1	0	8	7	4123	6	0	1	12	0	18	1	0	12	135
41.233	1	0	8	7	4123	7	0	1	12	0	17	1	0	12	135
41.234	1	0	8	7	4123	8	0	1	12	0	16	1	0	12	135
41.235	1	0	8	7	4123	9	0	1	12	0	15	1	0	12	52
41.237	1	0	8	7	4124	1	0	1	12	0	19	1	0	12	135
41.238	1	0	8	7	4124	2	0	1	12	0	18	1	0	12	135
41.239	1	0	8	7	4124	3	0	1	12	0	17	1	0	12	52
41.246	1	0	13	2	4125	0	0	1	12	0	19	1	0	12	52
41.252	1	0	13	2	4125	6	0	1	12	0	19	1	0	12	135
41.253	1	0	13	2	4125	7	0	1	12	0	18	1	0	12	135
41.254	1	0	13	2	4125	8	0	1	12	0	17	1	0	12	135
41.255	1	0	13	2	4125	9	0	1	12	0	16	1	0	12	135
41.256	1	0	13	2	4126	0	0	1	12	0	15	1	0	12	52
41.258	1	0	13	2	4126	2	0	1	12	0	19	1	0	12	135
41.259	1	0	13	2	4126	3	0	1	12	0	18	1	0	12	135
41.26	1	0	13	2	4126	4	0	1	12	0	17	1	0	12	135
41.348	1	0	10	5	4135	2	0	1	12	0	19	1	0	12	52
41.354	1	0	10	5	4135	8	0	1	12	0	19	1	0	12	107
41.363	1	0	12	3	4136	7	0	1	12	0	19	1	0	12	52
41.369	1	0	12	3	4137	3	0	1	12	0	19	1	0	12	135
41.37	1	0	12	3	4137	4	0	1	12	0	18	1	0	12	135
41.371	1	0	12	3	4137	5	0	1	12	0	17	1	0	12	135
41.372	1	0	12	3	4137	6	0	1	12	0	16	1	0	12	24
41.375	1	0	12	3	4137	9	0	1	12	0	19	1	0	12	135
41.376	1	0	12	3	4138	0	0	1	12	0	18	1	0	12	135
41.568	1	0	22	23	4157	2	0	1	12	0	19	1	0	12	52
41.574	1	0	22	23	4157	8	0	1	12	0	19	1	0	12	24
41.58	1	0	21	22	4158	4	0	1	12	0	19	1	0	12	52
41.586	1	0	21	22	4159	0	0	1	12	0	19	1	0	12	135
41.587	1	0	21	22	4159	1	0	1	12	0	18	1	0	12	135
41.588	1	0	21	22	4159	2	0	1	12	0	17	1	0	12	52
41.592	1	0	21	22	4159	6	0	1	12	0	19	1	0	12	135
41.593	1	0	21	22	4159	7	0	1	12	0	18	1	0	12	52
41.615	1	0	23	24	4161	9	0	1	12	0	19	1	0	12	52
41.638	1	0	15	16	4164	2	0	1	12	0	19	1	0	12	52
41.644	1	0	15	16	4164	8	0	1	12	0	19	1	0	12	135
41.645	1	0	15	16	4164	9	0	1	12	0	18	1	0	12	135
41.646	1	0	15	16	4165	0	0	1	12	0	17	1	0	12	135
41.647	1	0	15	16	4165	1	0	1	12	0	16	1	0	12	135
41.648	1	0	15	16	4165	2	0	1	12	0	15	1	0	12	52
41.65	1	0	15	16	4165	4	0	1	12	0	19	1	0	12	135
41.651	1	0	15	16	4165	5	0	1	12	0	18	1	0	12	135
41.652	1	0	15	16	4165	6	0	1	12	0	17	1	0	12	107
41.697	1	0	16	17	4170	1	0	1	12	0	19	1	0	12	52
41.703	1	0	16	17	4170	7	0	1	12	0	19	1	0	12	135
41.704	1	0	16	17	4170	8	0	1	12	0	18	1	0	12	107
41.709	1	0	16	17	4171	3	0	1	12	0	19	1	0	12	52
41.764	1	0	29	30	4176	8	0	1	12	0	19	1	0	12	52
41.77	1	0	29	30	4177	4	0	1	12	0	19	1	0	12	52
41.794	1	0	1	14	4179	8	0	1	12	0	19	1	0	12	52
41.8	1	0	1	14	4180	4	0	1	12	0	19	1	0	12	135
41.801	1	0	1	14	4180	5	0	1	12	0	18	1	0	12	135
41.802	1	0	1	14	4180	6	0	1	12	0	17	1	0	12	135
41.803	1	0	14	15	4180	7	0	1	12	0	19	1	0	12	52
41.803	1	0	1	14	4180	7	0	1	12	0	16	1	0	12	24
41.806	1	0	1	14	4181	0	0	1	12	0	19	1	0	12	135
41.807	1	0	1	14	4181	1	0	1	12	0	18	1	0	12	80
41.809	1	0	14	15	4181	3	0	1	12	0	19	1	0	12	135
41.868	1	0	20	21	4187	2	0	1	12	0	19	1	0	12	52
41.874	1	0	20	21	4187	8	0	1	12	0	19	1	0	12	135
41.875	1	0	20	21	4187	9	0	1	12	0	18	1	0	12	135
41.876	1	0	20	21	4188	0	0	1	12	0	17	1	0	12	135
41.877	1	0	20	21	4188	1	0	1	12	0	16	1	0	12	135
41.878	1	0	20	21	4188	2	0	1	12	0	15	1	0	12	52
41.88	1	0	20	21	4188	4	0	1	12	0	19	1	0	12	135
41.881	1	0	20	21	4188	5	0	1	12	0	18	1	0	12	135
41.882	1	0	20	21	4188	6	0	1	12	0	17	1	0	12	107
41.915	1	0	11	4	4191	9	0	1	12	0	19	1	0	12	52
41.921	1	0	11	4	4192	5	0	1	12	0	19	1	0	12	135
41.922	1	0	11	4	4192	6	0	1	12	0	18	1	0	12	107
41.927	1	0	11	4	4193	1	0	1	12	0	19	1	0	12	52
42.065	1	0	17	18	4206	9	0	1	12	0	19	1	0	12	52
42.071	1	0	17	18	4207	5	0	1	12	0	19	1	0	12	135
42.072	1	0	17	18	4207	6	0	1	12	0	18	1	0	12	135
42.073	1	0	17	18	4207	7	0	1	12	0	17	1	0	12	135
42.074	1	0	17	18	4207	8	0	1	12	0	16	1	0	12	135
42.075	1	0	17	18	4207	9	0	1	12	0	15	1	0	12	52
42.077	1	0	17	18	4208	1	0	1	12	0	19	1	0	12	135
42.078	1	0	17	18	4208	2	0	1	12	0	18	1	0	12	135
42.079	1	0	17	18	4208	3	0	1	12	0	17	1	0	12	52
42.236	1	0	21	22	4224	0	0	1	12	0	19	1	0	12	52
42.242	1	0	21	22	4224	6	0	1	12	0	19	1	0	12	135
42.243	1	0	21	22	4224	7	0	1	12	0	18	1	0	12	135
42.244	1	0	21	22	4224	8	0	1	12	0	17	1	0	12	52
42.248	1	0	21	22	4225	2	0	1	12	0	19	1	0	12	135
42.249	1	0	21	22	4225	3	0	1	12	0	18	1	0	12	52
42.266	1	0	19	20	4227	0	0	1	12	0	19	1	0	12	52
42.272	1	0	19	20	4227	6	0	1	12	0	19	1	0	12	135
42.273	1	0	19	20	4227	7	0	1	12	0	18	1	0	12	135
42.274	1	0	19	20	4227	8	0	1	12	0	17	1	0	12	52
42.278	1	0	19	20	4228	2	0	1	12	0	19	1	0	12	135
42.369	1	0	2	13	4237	3	0	1	12	0	19	1	0	12	52
42.375	1	0	2	13	4237	9	0	1	12	0	19	1	0	12	135
42.376	1	0	2	13	4238	0	0	1	12	0	18	1	0	12	135
42.377	1	0	2	13	4238	1	0	1	12	0	17	1	0	12	52
42.381	1	0	2	13	4238	5	0	1	12	0	19	1	0	12	135
42.382	1	0	14	15	4238	6	0	1	12	0	19	1	0	12	52
42.382	1	0	2	13	4238	6	0	1	12	0	18	1	0	12	24
42.383	1	0	23	24	4238	7	0	1	12	0	19	1	0	12	52
42.388	1	0	14	15	4239	2	0	1	12	0	19	1	0	12	135
42.418	1	0	18	19	4242	2	0	1	12	0	19	1	0	12	52
42.424	1	0	18	19	4242	8	0	1	12	0	19	1	0	12	135
42.425	1	0	18	19	4242	9	0	1	12	0	18	1	0	12	135
42.426	1	0	18	19	4243	0	0	1	12	0	17	1	0	12	135
42.427	1	0	18	19	4243	1	0	1	12	0	16	1	0	12	24
42.43	1	0	18	19	4243	4	0	1	12	0	19	1	0	12	135
42.431	1	0	18	19	4243	5	0	1	12	0	18	1	0	12	135
42.437	1	0	9	6	4244	1	0	1	12	0	19	1	0	12	52
42.44	1	0	5	10	4244	4	0	1	12	0	19	1	0	12	52
42.443	1	0	9	6	4244	7	0	1	12	0	19	1	0	12	135
42.444	1	0	9	6	4244	8	0	1	12	0	18	1	0	12	135
42.445	1	0	9	6	4244	9	0	1	12	0	17	1	0	12	52
42.446	1	0	5	10	4245	0	0	1	12	0	19	1	0	12	135
42.447	1	0	5	10	4245	1	0	1	12	0	18	1	0	12	135
42.448	1	0	5	10	4245	2	0	1	12	0	17	1	0	12	135
42.449	1	0	5	10	4245	3	0	1	12	0	16	1	0	12	135
42.45	1	0	9	6	4245	4	0	1	12	0	19	1	0	12	24
42.45	1	0	5	10	4245	4	0	1	12	0	15	1	0	12	52
42.452	1	0	5	10	4245	6	0	1	12	0	19	1	0	12	135
42.453	1	0	5	10	4245	7	0	1	12	0	18	1	0	12	135
42.454	1	0	5	10	4245	8	0	1	12	0	17	1	0	12	135
42.691	1	0	8	7	4269	5	0	1	12	0	19	1	0	12	52
42.697	1	0	8	7	4270	1	0	1	12	0	19	1	0	12	135
42.698	1	0	8	7	4270	2	0	1	12	0	18	1	0	12	135
42.699	1	0	8	7	4270	3	0	1	12	0	17	1	0	12	135
42.7	1	0	8	7	4270	4	0	1	12	0	16	1	0	12	135
42.701	1	0	8	7	4270	5	0	1	12	0	15	1	0	12	52
42.703	1	0	8	7	4270	7	0	1	12	0	19	1	0	12	135
42.704	1	0	8	7	4270	8	0	1	12	0	18	1	0	12	135
42.705	1	0	8	7	4270	9	0	1	12	0	17	1	0	12	52
42.725	1	0	25	26	4272	9	0	1	12	0	19	1	0	12	52
42.731	1	0	25	26	4273	5	0	1	12	0	19	1	0	12	135
42.732	1	0	25	26	4273	6	0	1	12	0	18	1	0	12	135
42.733	1	0	25	26	4273	7	0	1	12	0	17	1	0	12	52
42.737	1	0	25	26	4274	1	0	1	12	0	19	1	0	12	135
42.738	1	0	25	26	4274	2	0	1	12	0	18	1	0	12	24
42.744	1	0	7	8	4274	8	0	1	12	0	19	1	0	12	52
42.75	1	0	7	8	4275	4	0	1	12	0	19	1	0	12	80
42.892	1	0	21	22	4289	6	0	1	12	0	19	1	0	12	52
42.898	1	0	21	22	4290	2	0	1	12	0	19	1	0	12	135
42.899	1	0	21	22	4290	3	0	1	12	0	18	1	0	12	135
42.9	1	0	21	22	4290	4	0	1	12	0	17	1	0	12	52
42.904	1	0	21	22	4290	8	0	1	12	0	19	1	0	12	135
42.905	1	0	21	22	4290	9	0	1	12	0	18	1	0	12	52
42.961	1	0	14	15	4296	5	0	1	12	0	19	1	0	12	52
42.967	1	0	14	15	4297	1	0	1	12	0	19	1	0	12	135
43.151	1	0	23	24	4315	5	0	1	12	0	19	1	0	12	52
43.193	1	0	24	25	4319	7	0	1	12	0	19	1	0	12	52
43.199	1	0	24	25	4320	3	0	1	12	0	19	1	0	12	135
43.2	1	0	24	25	4320	4	0	1	12	0	18	1	0	12	135
43.201	1	0	24	25	4320	5	0	1	12	0	17	1	0	12	135
43.202	1	0	24	25	4320	6	0	1	12	0	16	1	0	12	135
43.203	1	0	24	25	4320	7	0	1	12	0	15	1	0	12	52
43.205	1	0	24	25	4320	9	0	1	12	0	19	1	0	12	135
43.206	1	0	24	25	4321	0	0	1	12	0	18	1	0	12	135
43.207	1	0	24	25	4321	1	0	1	12	0	17	1	0	12	107
43.233	1	0	12	3	4323	7	0	1	12	0	19	1	0	12	52
43.239	1	0	12	3	4324	3	0	1	12	0	19	1	0	12	135
43.24	1	0	12	3	4324	4	0	1	12	0	18	1	0	12	135
43.241	1	0	12	3	4324	5	0	1	12	0	17	1	0	12	135
43.242	1	0	12	3	4324	6	0	1	12	0	16	1	0	12	24
43.245	1	0	12	3	4324	9	0	1	12	0	19	1	0	12	135
43.246	1	0	12	3	4325	0	0	1	12	0	18	1	0	12	135
43.293	1	0	16	17	4329	7	0	1	12	0	19	1	0	12	52
43.299	1	0	16	17	4330	3	0	1	12	0	19	1	0	12	135
43.3	1	0	16	17	4330	4	0	1	12	0	18	1	0	12	107
43.305	1	0	16	17	4330	9	0	1	12	0	19	1	0	12	52
43.364	1	0	29	30	4336	8	0	1	12	0	19	1	0	12	52
43.37	1	0	29	30	4337	4	0	1	12	0	19	1	0	12	52
43.54	1	0	14	15	4354	4	0	1	12	0	19	1	0	12	52
43.546	1	0	14	15	4355	0	0	1	12	0	19	1	0	12	135
43.548	1	0	21	22	4355	2	0	1	12	0	19	1	0	12	52
43.554	1	0	21	22	4355	8	0	1	12	0	19	1	0	12	135
43.555	1	0	21	22	4355	9	0	1	12	0	18	1	0	12	135
43.556	1	0	21	22	4356	0	0	1	12	0	17	1	0	12	52
